"","study","studySub","species","sp","site","era","date","nest1","nest2","nest3","nest3note","sampleUnit","size1mm","habitat","tideHTm","lat","long","Shaw_hab","notes","notes2","size1mm_rand","year"
"738","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",44,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",43.0200465950184,1964
"739","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",44,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",43.9712975672446,1964
"740","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",44,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",43.5200524618849,1964
"741","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",44,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",44.4390438245609,1964
"742","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",44,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",43.8051021834835,1964
"743","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",44,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",43.2876871079206,1964
"744","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",44,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",43.684711322654,1964
"745","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",44,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",44.3352456218563,1964
"746","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.2548333355226,1964
"747","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",44.6971159242094,1964
"748","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",44.7517532962374,1964
"749","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.7826771256514,1964
"750","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",44.3693331689574,1964
"751","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.7104428349994,1964
"752","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.0717625999823,1964
"753","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",44.4764870726503,1964
"754","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.6287921834737,1964
"755","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.7597864582203,1964
"756","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.3125150590204,1964
"757","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",44.7530285702087,1964
"758","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",44.5429424270988,1964
"759","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.946726296097,1964
"760","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.7961056940258,1964
"761","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.4904446834698,1964
"762","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",44.7664335398003,1964
"763","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",44.0318899881095,1964
"764","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",45,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",44.1952557377517,1964
"765","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",46,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",46.6290563312359,1964
"766","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",46,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",46.0026668645442,1964
"767","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",46,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",46.0030550439842,1964
"768","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",46,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",46.3567080274224,1964
"769","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",46,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.5420624604449,1964
"770","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",46,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",46.1154640661553,1964
"771","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",46,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.1862092269585,1964
"772","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",46,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.9455131641589,1964
"773","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",46,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",45.9668929437175,1964
"774","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",46,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",46.363140586298,1964
"775","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",47,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",46.8137721680105,1964
"776","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",47,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",46.2181977746077,1964
"777","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",47,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",46.2550713615492,1964
"778","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",47,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",46.4325254228897,1964
"779","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",47,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",46.1770575749688,1964
"780","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",47,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",46.3896028422751,1964
"781","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",47,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",47.5510575450025,1964
"782","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",47,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",47.4559059641324,1964
"783","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",48,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",48.1143529736437,1964
"784","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",48,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",47.8178605404682,1964
"785","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",48,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",48.8513414314948,1964
"786","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",48,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",48.634063590318,1964
"787","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",48,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",48.6787093058228,1964
"788","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",49,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",49.5727005694062,1964
"789","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",49,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",49.3022368913516,1964
"790","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",49,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",48.4834441654384,1964
"791","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",49,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",48.4773884485476,1964
"792","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",49,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",48.6351346885785,1964
"793","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",49,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",48.3244183608331,1964
"794","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",49,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",49.7757413648069,1964
"795","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",50,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",49.2264735316858,1964
"796","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",50,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",49.0945101934485,1964
"797","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",54,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",54.1476942668669,1964
"798","Hayford-King",NA,"Nucella.lamellosa","NULA","False Bay, WA","past","7/15/1964","Lo 1",NA,NA,NA,"Lo 1",55,"boulder with ulva on sediment",NA,48.481781,-123.068522,NA,"","",54.9691677438095,1964
